%D;pD;%X;pX;pc;pt
15;95;35;75;56.101990049751244;628.7338308457712
15;95;35;85;44.96766169154229;349.03980099502485
15;95;35;95;54.12189054726368;624.6169154228855
15;95;45;5;54.74626865671642;395.6169154228856
15;95;45;15;52.365671641791046;982.3134328358209
15;95;45;25;53.308457711442784;466.5124378109453
15;95;45;35;51.78109452736319;769.0
15;95;45;45;52.830845771144276;442.2437810945274
15;95;45;55;52.92039800995025;618.0373134328358
15;95;45;65;52.975124378109456;565.7064676616916
15;95;45;75;53.77860696517413;791.3930348258707
15;95;45;85;54.24875621890547;443.3457711442786
15;95;45;95;53.75870646766169;1382.4751243781095
15;95;55;5;52.17164179104478;745.8009950248756
15;95;55;15;54.353233830845774;1136.6467661691543
15;95;55;25;55.569651741293534;441.9950248756219
15;95;55;35;53.634328358208954;464.19651741293535
15;95;55;45;52.223880597014926;599.8507462686567
15;95;55;55;52.485074626865675;587.3930348258707
15;95;55;65;48.90547263681592;1277.907960199005
15;95;55;75;51.507462686567166;465.0348258706468
15;95;55;85;57.7636815920398;1338.6492537313434
15;95;55;95;57.08457711442786;1178.1169154228855
15;95;65;5;56.20398009950249;841.6840796019901
15;95;65;15;53.56218905472637;665.9676616915423
15;95;65;25;55.37810945273632;888.1890547263681
15;95;65;35;52.57960199004975;814.226368159204
15;95;65;45;57.63930348258707;704.9825870646766
15;95;65;55;52.61940298507463;497.34328358208955
15;95;65;65;53.82089552238806;1369.6965174129352
15;95;65;75;55.398009950248756;948.4950248756219
15;95;65;85;52.898009950248756;497.2014925373134
15;95;65;95;52.4228855721393;847.2537313432836
15;95;75;5;54.208955223880594;971.4004975124378
15;95;75;15;54.330845771144276;830.5547263681592
15;95;75;25;52.76865671641791;481.7860696517413
15;95;75;35;55.86069651741293;974.6616915422885
15;95;75;45;55.93532338308458;482.7910447761194
15;95;75;55;51.992537313432834;867.5223880597015
15;95;75;65;54.24626865671642;492.4950248756219
15;95;75;75;54.26119402985075;452.5721393034826
15;95;75;85;52.43283582089552;443.0497512437811
15;95;75;95;51.798507462686565;742.6417910447761
15;95;85;5;55.34577114427861;1906.5074626865671
15;95;85;15;55.04726368159204;894.592039800995
15;95;85;25;52.9452736318408;581.9776119402985
15;95;85;35;50.57213930348259;587.7288557213931
15;95;85;45;54.83582089552239;430.49004975124376
15;95;85;55;55.907960199004975;915.2363184079602
15;95;85;65;55.03731343283582;1071.4179104477612
15;95;85;75;52.01243781094527;644.0472636815921
15;95;85;85;50.527363184079604;1015.3283582089553
15;95;85;95;54.833333333333336;559.3905472636816
15;95;95;5;54.14427860696517;908.5547263681592
15;95;95;15;52.9452736318408;850.1492537313433
15;95;95;25;53.069651741293534;713.1094527363184
15;95;95;35;52.798507462686565;1054.6268656716418
15;95;95;45;51.12189054726368;859.7363184079602
15;95;95;55;52.77363184079602;661.8432835820895
15;95;95;65;53.524875621890544;518.9477611940298
15;95;95;75;54.149253731343286;733.5273631840796
15;95;95;85;55.708955223880594;1617.2562189054727
15;95;95;95;48.21890547263681;912.8084577114428
25;5;25;5;53.333333333333336;1130.5870646766168
25;5;25;15;53.517412935323385;616.4800995024875
25;5;25;25;49.385572139303484;651.4502487562189
25;5;25;35;53.582089552238806;431.40547263681594
25;5;25;45;55.049751243781095;653.6691542288557
25;5;25;55;51.430348258706466;541.4800995024875
25;5;25;65;53.05721393034826;583.7064676616916
25;5;25;75;53.485074626865675;508.28855721393035
25;5;25;85;51.31592039800995;508.81592039800995
25;5;25;95;51.48756218905473;969.1243781094528
25;5;35;5;52.38059701492537;650.2487562189054
25;5;35;15;54.59701492537314;905.044776119403
25;5;35;25;54.47014925373134;2041.226368159204
25;5;35;35;54.47014925373134;796.5771144278607
25;5;35;45;54.0771144278607;602.7363184079602
25;5;35;55;51.450248756218905;740.6268656716418
25;5;35;65;56.276119402985074;1769.365671641791
25;5;35;75;54.72885572139303;431.8830845771144
25;5;35;85;51.76865671641791;494.6094527363184
25;5;35;95;53.66169154228856;1071.4228855721392
25;5;45;5;57.57462686567164;501.19900497512435
25;5;45;15;51.58706467661692;729.273631840796
25;5;45;25;51.06716417910448;497.4925373134328
25;5;45;35;53.16169154228856;1044.1467661691543
25;5;45;45;51.44776119402985;474.5348258706468
25;5;45;55;52.850746268656714;999.4800995024875
25;5;45;65;52.80099502487562;549.094527363184
25;5;45;75;55.646766169154226;752.8432835820895
25;5;45;85;54.07960199004975;951.2189054726368
25;5;45;95;53.24129353233831;700.4029850746268
25;5;55;5;58.701492537313435;1454.7462686567164
25;5;55;15;55.1318407960199;588.5895522388059
25;5;55;25;51.149253731343286;472.23383084577114
25;5;55;35;54.733830845771145;1164.5497512437812
25;5;55;45;52.30348258706468;626.7860696517413
25;5;55;55;54.256218905472636;546.3407960199005
25;5;55;65;51.614427860696516;603.0870646766169
25;5;55;75;53.75373134328358;573.5124378109452
25;5;55;85;50.36318407960199;473.5273631840796
25;5;55;95;53.41044776119403;654.8805970149253
25;5;65;5;54.36069651741293;885.4676616915423
25;5;65;15;53.708955223880594;1284.9577114427861
25;5;65;25;53.44278606965174;925.4651741293533
25;5;65;35;57.11691542288557;973.2437810945273
25;5;65;45;53.06218905472637;558.4303482587064
25;5;65;55;52.77860696517413;491.047263681592
25;5;65;65;53.07462686567164;466.55721393034827
25;5;65;75;52.092039800995025;632.0970149253732
25;5;65;85;53.5;469.64179104477614
25;5;65;95;53.318407960199;1500.766169154229
25;5;75;5;53.069651741293534;1383.0373134328358
25;5;75;15;53.43781094527363;930.6218905472637
25;5;75;25;53.472636815920396;361.25373134328356
25;5;75;35;55.514925373134325;536.6119402985074
25;5;75;45;54.049751243781095;777.9776119402985
25;5;75;55;52.58457711442786;1123.2910447761194
25;5;75;65;52.365671641791046;777.5199004975125
25;5;75;75;53.830845771144276;1185.5796019900497
25;5;75;85;52.43283582089552;1403.3333333333333
25;5;75;95;52.32587064676617;772.5149253731344
25;5;85;5;52.201492537313435;508.9875621890547
25;5;85;15;53.208955223880594;422.6243781094527
25;5;85;25;53.43532338308458;500.0124378109453
25;5;85;35;53.960199004975124;808.592039800995
25;5;85;45;51.146766169154226;492.047263681592
25;5;85;55;55.58955223880597;597.9701492537314
25;5;85;65;52.87810945273632;573.2462686567164
25;5;85;75;52.52985074626866;931.6417910447761
25;5;85;85;53.027363184079604;1164.5199004975125
25;5;85;95;51.539800995024876;731.136815920398
25;5;95;5;53.059701492537314;955.820895522388
25;5;95;15;53.92537313432836;566.1592039800995
25;5;95;25;50.666666666666664;357.8358208955224
25;5;95;35;53.12935323383085;448.9452736318408
25;5;95;45;53.6865671641791;605.4104477611941
25;5;95;55;52.32338308457712;414.61442786069654
25;5;95;65;52.62935323383085;1229.047263681592
25;5;95;75;52.28606965174129;453.17910447761193
25;5;95;85;53.00248756218905;935.8383084577115
25;5;95;95;53.2363184079602;716.7139303482587
25;15;25;5;54.54477611940298;696.6243781094528
25;15;25;15;52.482587064676615;568.2213930348258
25;15;25;25;53.37810945273632;662.3059701492538
25;15;25;35;52.38059701492537;775.3955223880597
25;15;25;45;58.291044776119406;1284.8258706467661
25;15;25;55;53.57213930348259;620.2661691542288
25;15;25;65;51.87313432835821;619.139303482587
25;15;25;75;54.28358208955224;1114.7761194029852
25;15;25;85;53.43283582089552;956.5373134328358
25;15;25;95;53.330845771144276;427.1393034825871
25;15;35;5;52.43532338308458;395.0497512437811
25;15;35;15;54.1865671641791;690.1542288557214
25;15;35;25;54.01243781094527;1708.310945273632
25;15;35;35;53.1318407960199;386.952736318408
25;15;35;45;53.681592039801;719.863184079602
25;15;35;55;54.00248756218905;411.55721393034827
25;15;35;65;53.14427860696517;594.457711442786
25;15;35;75;53.83582089552239;557.2587064676617
25;15;35;85;53.12189054726368;527.4950248756219
25;15;35;95;51.30099502487562;568.1592039800995
25;15;45;5;54.333333333333336;566.9402985074627
25;15;45;15;54.90547263681592;854.8706467661691
25;15;45;25;53.527363184079604;1107.681592039801
25;15;45;35;52.059701492537314;612.3955223880597
25;15;45;45;54.833333333333336;1075.4353233830846
25;15;45;55;51.4452736318408;486.1865671641791
25;15;45;65;50.069651741293534;559.4004975124378
25;15;45;75;55.134328358208954;496.77363184079604
25;15;45;85;55.73134328358209;598.8681592039801
25;15;45;95;52.646766169154226;548.7313432835821
25;15;55;5;55.32587064676617;1706.6691542288556
25;15;55;15;51.07462686567164;668.0124378109452
25;15;55;25;53.634328358208954;1193.6019900497513
25;15;55;35;49.32089552238806;381.6119402985075
25;15;55;45;51.43283582089552;831.8507462686567
25;15;55;55;53.069651741293534;468.19154228855723
25;15;55;65;54.76119402985075;491.1865671641791
25;15;55;75;51.82587064676617;992.9179104477612
25;15;55;85;50.71393034825871;1011.044776119403
25;15;55;95;52.2363184079602;407.8756218905473
25;15;65;5;54.22885572139303;935.636815920398
25;15;65;15;55.88805970149254;2479.813432835821
25;15;65;25;54.507462686567166;1211.778606965174
25;15;65;35;54.38059701492537;1613.910447761194
25;15;65;45;55.80099502487562;968.9328358208955
25;15;65;55;54.3681592039801;706.6268656716418
25;15;65;65;52.701492537313435;983.6044776119403
25;15;65;75;55.74626865671642;867.6218905472637
25;15;65;85;54.25124378109453;485.8905472636816
25;15;65;95;53.79601990049751;1067.2562189054727
25;15;75;5;52.73134328358209;474.2512437810945
25;15;75;15;55.04228855721393;671.4701492537314
25;15;75;25;55.96268656716418;911.6144278606965
25;15;75;35;51.41542288557214;462.73880597014926
25;15;75;45;53.25373134328358;601.6865671641791
25;15;75;55;54.60696517412935;504.37064676616916
25;15;75;65;52.68905472636816;725.6169154228855
25;15;75;75;51.55223880597015;1027.318407960199
25;15;75;85;55.37810945273632;578.3955223880597
25;15;75;95;54.07462686567164;1446.0597014925372
25;15;85;5;55.169154228855724;720.5273631840796
25;15;85;15;54.024875621890544;506.13432835820896
25;15;85;25;51.49751243781095;381.8756218905473
25;15;85;35;52.134328358208954;482.33084577114425
25;15;85;45;51.42537313432836;459.6741293532338
25;15;85;55;50.8134328358209;545.4900497512438
25;15;85;65;58.514925373134325;412.318407960199
25;15;85;75;54.47761194029851;418.29353233830847
25;15;85;85;53.58457711442786;1298.7611940298507
25;15;85;95;52.23880597014925;617.7636815920398
25;15;95;5;53.24129353233831;906.8656716417911
25;15;95;15;51.25870646766169;490.9726368159204
25;15;95;25;51.86069651741293;892.457711442786
25;15;95;35;50.94278606965174;955.6417910447761
25;15;95;45;53.353233830845774;546.3855721393035
25;15;95;55;57.11940298507463;1076.323383084577
25;15;95;65;52.88805970149254;961.3756218905472
25;15;95;75;54.71393034825871;493.5348258706468
25;15;95;85;54.960199004975124;1433.455223880597
25;15;95;95;56.917910447761194;1142.134328358209
25;25;25;5;53.47014925373134;517.8980099502487
25;25;25;15;51.007462686567166;437.1318407960199
25;25;25;25;51.766169154228855;465.2014925373134
25;25;25;35;52.517412935323385;399.4577114427861
25;25;25;45;54.75124378109453;1189.1990049751244
25;25;25;55;55.09950248756219;462.8880597014925
25;25;25;65;52.44278606965174;659.3880597014926
25;25;25;75;52.67910447761194;927.226368159204
25;25;25;85;55.049751243781095;1012.9427860696518
25;25;25;95;56.166666666666664;608.7885572139304
25;25;35;5;53.982587064676615;959.8905472636816
25;25;35;15;51.97014925373134;503.7238805970149
25;25;35;25;49.243781094527364;941.1044776119403
25;25;35;35;51.63930348258707;728.9104477611941
25;25;35;45;51.75870646766169;983.1417910447761
25;25;35;55;54.04228855721393;673.1044776119403
25;25;35;65;53.776119402985074;744.3930348258707
25;25;35;75;51.850746268656714;885.9701492537314
25;25;35;85;50.38805970149254;978.7487562189054
25;25;35;95;54.159203980099505;1961.7935323383085
25;25;45;5;53.31592039800995;682.9676616915423
25;25;45;15;52.17164179104478;1134.495024875622
25;25;45;25;51.64427860696517;447.52985074626866
25;25;45;35;52.898009950248756;858.7139303482587
25;25;45;45;54.15422885572139;778.2562189054727
25;25;45;55;53.4452736318408;829.8258706467661
25;25;45;65;53.41542288557214;1615.4402985074628
25;25;45;75;53.61194029850746;864.497512437811
25;25;45;85;52.669154228855724;810.4651741293533
25;25;45;95;52.950248756218905;721.0
25;25;55;5;53.43283582089552;674.8432835820895
25;25;55;15;51.32835820895522;677.0348258706467
25;25;55;25;55.024875621890544;508.08706467661693
25;25;55;35;54.03233830845771;1113.3009950248756
25;25;55;45;52.87810945273632;634.042288557214
25;25;55;55;54.669154228855724;1493.8009950248756
25;25;55;65;56.885572139303484;1036.4004975124378
25;25;55;75;51.70398009950249;359.5771144278607
25;25;55;85;52.82587064676617;592.7636815920398
25;25;55;95;55.37810945273632;1326.6666666666667
25;25;65;5;56.298507462686565;3165.990049751244
25;25;65;15;54.88059701492537;1165.5621890547263
25;25;65;25;51.65422885572139;655.6940298507462
25;25;65;35;55.472636815920396;672.8880597014926
25;25;65;45;55.71890547263681;1811.0223880597016
25;25;65;55;54.89054726368159;1170.9925373134329
25;25;65;65;54.79601990049751;646.2587064676617
25;25;65;75;52.875621890547265;1185.7587064676618
25;25;65;85;52.25124378109453;523.9601990049752
25;25;65;95;51.46766169154229;515.7139303482587
25;25;75;5;51.898009950248756;483.9452736318408
25;25;75;15;55.649253731343286;1185.818407960199
25;25;75;25;50.46766169154229;831.8134328358209
25;25;75;35;53.56716417910448;875.9626865671642
25;25;75;45;54.62935323383085;1002.8955223880597
25;25;75;55;53.90049751243781;1069.3507462686566
25;25;75;65;56.39303482587065;862.7960199004975
25;25;75;75;53.26865671641791;464.16915422885575
25;25;75;85;48.25870646766169;606.8084577114428
25;25;75;95;47.9452736318408;929.1144278606965
25;25;85;5;50.71890547263681;434.5497512437811
25;25;85;15;53.55223880597015;409.8880597014925
25;25;85;25;52.2363184079602;455.77363184079604
25;25;85;35;53.26119402985075;401.1268656716418
25;25;85;45;57.982587064676615;1661.2388059701493
25;25;85;55;52.46517412935324;762.6766169154229
25;25;85;65;52.114427860696516;1222.641791044776
25;25;85;75;53.63930348258707;412.65671641791045
25;25;85;85;54.875621890547265;1973.0323383084576
25;25;85;95;54.4228855721393;603.363184079602
25;25;95;5;53.25124378109453;645.7786069651742
25;25;95;15;54.54477611940298;508.63432835820896
25;25;95;25;53.017412935323385;810.6666666666666
25;25;95;35;52.482587064676615;429.32089552238807
25;25;95;45;50.733830845771145;377.27363184079604
25;25;95;55;53.31592039800995;690.2064676616916
25;25;95;65;53.818407960199;937.5522388059702
25;25;95;75;51.407960199004975;535.3383084577115
25;25;95;85;57.223880597014926;518.7885572139304
25;25;95;95;53.71393034825871;936.9701492537314
25;35;25;5;49.53731343283582;638.318407960199
25;35;25;15;53.930348258706466;1142.1243781094527
25;35;25;25;53.54477611940298;633.9726368159204
25;35;25;35;52.71393034825871;1339.0273631840796
25;35;25;45;53.24626865671642;1649.4004975124378
25;35;25;55;51.492537313432834;1034.228855721393
25;35;25;65;55.76865671641791;763.2860696517413
25;35;25;75;52.20646766169154;363.05970149253733
25;35;25;85;50.375621890547265;420.5124378109453
25;35;25;95;51.1044776119403;694.1268656716418
25;35;35;5;53.46766169154229;502.0820895522388
25;35;35;15;53.87810945273632;614.4203980099503
25;35;35;25;51.8955223880597;499.37064676616916
25;35;35;35;53.95771144278607;1027.9054726368158
25;35;35;45;51.482587064676615;419.136815920398
25;35;35;55;54.30348258706468;699.2462686567164
25;35;35;65;54.63930348258707;428.2412935323383
25;35;35;75;55.07213930348259;754.0771144278607
25;35;35;85;49.8955223880597;546.1293532338309
25;35;35;95;52.84577114427861;839.2039800995025
25;35;45;5;54.24129353233831;666.2164179104477
25;35;45;15;53.353233830845774;1776.7487562189056
25;35;45;25;54.38059701492537;557.8034825870647
25;35;45;35;54.440298507462686;469.9651741293532
25;35;45;45;52.02985074626866;682.4825870646766
25;35;45;55;54.0547263681592;827.360696517413
25;35;45;65;52.614427860696516;519.5074626865671
25;35;45;75;54.02985074626866;1022.0820895522388
25;35;45;85;52.40298507462686;617.0646766169154
25;35;45;95;53.04228855721393;509.84328358208955
25;35;55;5;51.34825870646766;581.5646766169154
25;35;55;15;55.69900497512438;907.0373134328358
25;35;55;25;53.22885572139303;1162.044776119403
